query,symbol
79570,NKAIN1
154215,NKAIN2
286183,NKAIN3
128414,NKAIN4
79576,NKAP
55216,NKAPD1
222698,NKAPL
158801,NKAPP1
85407,NKD1
85409,NKD2
4818,NKG7
28512,NKIRAS1
28511,NKIRAS2
284353,NKPD1
55922,NKRF
4820,NKTR
54729,NKX1-1
390010,NKX1-2
7080,NKX2-1
100506237,NKX2-1-AS1
4821,NKX2-2
159296,NKX2-3
644524,NKX2-4
1482,NKX2-5
137814,NKX2-6
26257,NKX2-8
4824,NKX3-1
579,NKX3-2
4825,NKX6-1
84504,NKX6-2
157848,NKX6-3
54475,NLE1
22871,NLGN1
100874010,NLGN1-AS1
57555,NLGN2
54413,NLGN3
57502,NLGN4X
22829,NLGN4Y
100874056,NLGN4Y-AS1
51701,NLK
57486,NLN
197358,NLRC3
58484,NLRC4
84166,NLRC5
22861,NLRP1
338322,NLRP10
204801,NLRP11
91662,NLRP12
126204,NLRP13
338323,NLRP14
55655,NLRP2
114548,NLRP3
147945,NLRP4
126206,NLRP5
171389,NLRP6
199713,NLRP7
126205,NLRP8
338321,NLRP9
79671,NLRX1
4828,NMB
4829,NMBR
51068,NMD3
4830,NME1
654364,NME1-NME2
4831,NME2
4832,NME3
4833,NME4
8382,NME5
10201,NME6
29922,NME7
51314,NME8
347736,NME9
9111,NMI
64802,NMNAT1
23057,NMNAT2
349565,NMNAT3
57407,NMRAL1
344887,NMRAL2P
54981,NMRK1
27231,NMRK2
129521,NMS
4836,NMT1
9397,NMT2
10874,NMU
10316,NMUR1
56923,NMUR2
4826,NNAT
4837,NNMT
23530,NNT
100652772,NNT-AS1
84273,NOA1
28987,NOB1
135935,NOBOX
26155,NOC2L
401010,NOC2LP2
64318,NOC3L
79050,NOC4L
25819,NOCT
10392,NOD1
64127,NOD2
4838,NODAL
9241,NOG
79954,NOL10
25926,NOL11
79159,NOL12
8996,NOL3
8715,NOL4
140688,NOL4L
149950,NOL4L-DT
65083,NOL6
51406,NOL7
55035,NOL8
79707,NOL9
9221,NOLC1
64434,NOM1
23420,NOMO1
283820,NOMO2
408050,NOMO3
4841,NONO
55505,NOP10
8602,NOP14
317648,NOP14-AS1
51491,NOP16
4839,NOP2
29997,NOP53
10528,NOP56
51602,NOP58
161424,NOP9
121053,NOPCHAP1
647979,NORAD
4842,NOS1
9722,NOS1AP
4843,NOS2
4846,NOS3
51070,NOSIP
115677,NOSTRIN
4851,NOTCH1
4853,NOTCH2
388677,NOTCH2NLA
100996763,NOTCH2NLB
100996717,NOTCH2NLC
101929796,NOTCH2NLR
4854,NOTCH3
4855,NOTCH4
344022,NOTO
147111,NOTUM
4857,NOVA1
102725045,NOVA1-DT
4858,NOVA2
27035,NOX1
50508,NOX3
50507,NOX4
79400,NOX5
10811,NOXA1
124056,NOXO1
122945,NOXRED1
23742,NPAP1
729159,NPAP1L
392364,NPAP1P9
4861,NPAS1
4862,NPAS2
101927142,NPAS2-AS1
64067,NPAS3
266743,NPAS4
4863,NPAT
256933,NPB
2831,NPBWR1
2832,NPBWR2
4864,NPC1
29881,NPC1L1
10577,NPC2
56654,NPDC1
79716,NPEPL1
9520,NPEPPS
440434,NPEPPSP1
8620,NPFF
64106,NPFFR1
10886,NPFFR2
4867,NPHP1
27031,NPHP3
100532724,NPHP3-ACAD11
348808,NPHP3-AS1
261734,NPHP4
4868,NPHS1
7827,NPHS2
9284,NPIPA1
642799,NPIPA2
642778,NPIPA3
100288332,NPIPA5
101059938,NPIPA7
101059953,NPIPA8
728888,NPIPB11
613037,NPIPB13
440348,NPIPB15
23117,NPIPB3
440345,NPIPB4
100132247,NPIPB5
728741,NPIPB6
728734,NPIPB8
100507607,NPIPB9
80896,NPL
55666,NPLOC4
4869,NPM1
10361,NPM2
10360,NPM3
255743,NPNT
4878,NPPA
100379251,NPPA-AS1
4879,NPPB
4880,NPPC
4881,NPR1
4882,NPR2
4883,NPR3
10641,NPRL2
8131,NPRL3
594857,NPS
387129,NPSR1
404744,NPSR1-AS1
27020,NPTN
101241892,NPTN-IT1
4884,NPTX1
4885,NPTX2
23467,NPTXR
64111,NPVF
283869,NPW
4852,NPY
4886,NPY1R
4887,NPY2R
5540,NPY4R
100996758,NPY4R2
4889,NPY5R
4888,NPY6R
1728,NQO1
4835,NQO2
190,NR0B1
8431,NR0B2
9572,NR1D1
9975,NR1D2
7376,NR1H2
10062,NR1H3
9971,NR1H4
8856,NR1I2
9970,NR1I3
7181,NR2C1
7182,NR2C2
126382,NR2C2AP
7101,NR2E1
10002,NR2E3
7025,NR2F1
441094,NR2F1-AS1
7026,NR2F2
644192,NR2F2-AS1
2063,NR2F6
2908,NR3C1
4306,NR3C2
3164,NR4A1
4929,NR4A2
8013,NR4A3
2516,NR5A1
2494,NR5A2
2649,NR6A1
121838,NRAD1
100129354,NRADDP
4892,NRAP
441478,NRARP
4893,NRAS
100506668,NRAV
29982,NRBF2
29959,NRBP1
340371,NRBP2
4897,NRCAM
4898,NRDC
55051,NRDE2
9315,NREP
100873948,NREP-AS1
4899,NRF1
3084,NRG1
100856811,NRG1-IT1
100874286,NRG1-IT3
9542,NRG2
10718,NRG3
101929590,NRG3-AS1
145957,NRG4
4900,NRGN
8204,NRIP1
83714,NRIP2
56675,NRIP3
203447,NRK
4901,NRL
11270,NRM
51299,NRN1
123904,NRN1L
641373,NRON
8829,NRP1
8828,NRP2
375387,NRROS
140767,NRSN1
80023,NRSN2
100507459,NRSN2-AS1
4902,NRTN
9378,NRXN1
730100,NRXN1-DT
9379,NRXN2
9369,NRXN3
10412,NSA2
64324,NSD1
7468,NSD2
54904,NSD3
50814,NSDHL
4905,NSF
55968,NSFL1C
728806,NSFP1
27065,NSG1
51617,NSG2
25936,NSL1
8439,NSMAF
197370,NSMCE1
400512,NSMCE1-DT
286053,NSMCE2
56160,NSMCE3
54780,NSMCE4A
26012,NSMF
84081,NSRP1
54888,NSUN2
63899,NSUN3
387338,NSUN4
55695,NSUN5
155400,NSUN5P1
260294,NSUN5P2
221078,NSUN6
79730,NSUN7
30833,NT5C
84618,NT5C1A
93034,NT5C1B
100526794,NT5C1B-RDH14
22978,NT5C2
51251,NT5C3A
115024,NT5C3B
221294,NT5DC1
64943,NT5DC2
51559,NT5DC3
284958,NT5DC4
4907,NT5E
56953,NT5M
123803,NTAN1
55093,NTAQ1
4908,NTF3
4909,NTF4
4913,NTHL1
50863,NTM
101929637,NTM-AS1
100874281,NTM-IT
28989,NTMT1
149281,NTMT2
9423,NTN1
4917,NTN3
59277,NTN4
126147,NTN5
22854,NTNG1
84628,NTNG2
84284,NTPCR
4914,NTRK1
4915,NTRK2
4916,NTRK3
283738,NTRK3-AS1
4922,NTS
4923,NTSR1
23620,NTSR2
9891,NUAK1
81788,NUAK2
51667,NUB1
4682,NUBP1
10101,NUBP2
80224,NUBPL
4924,NUCB1
100874085,NUCB1-AS1
4925,NUCB2
64710,NUCKS1
10726,NUDC
84955,NUDCD1
134492,NUDCD2
23386,NUDCD3
4521,NUDT1
170685,NUDT10
55190,NUDT11
83594,NUDT12
25961,NUDT13
256281,NUDT14
55270,NUDT15
131870,NUDT16
339874,NUDT16-DT
84309,NUDT16L1
152195,NUDT16L2P
200035,NUDT17
79873,NUDT18
390916,NUDT19
318,NUDT2
11051,NUDT21
84304,NUDT22
11165,NUDT3
11163,NUDT4
440672,NUDT4B
170688,NUDT4P2
11164,NUDT5
11162,NUDT6
283927,NUDT7
254552,NUDT8
53343,NUDT9
119369,NUDT9P1
83540,NUF2
26747,NUFIP1
57532,NUFIP2
389643,NUGGC
4926,NUMA1
8650,NUMB
9253,NUMBL
57122,NUP107
55746,NUP133
101927478,NUP133-DT
9972,NUP153
9631,NUP155
23279,NUP160
23511,NUP188
23165,NUP205
23225,NUP210
91181,NUP210L
255330,NUP210P1
8021,NUP214
129401,NUP35
79023,NUP37
11097,NUP42
348995,NUP43
10762,NUP50
100506714,NUP50-DT
53371,NUP54
9818,NUP58
23636,NUP62
54830,NUP62CL
79902,NUP85
4927,NUP88
9688,NUP93
4928,NUP98
26471,NUPR1
389493,NUPR2
116150,NUS1
51203,NUSAP1
10204,NUTF2
128322,NUTF2P4
256646,NUTM1
728118,NUTM2A
728190,NUTM2A-AS1
729262,NUTM2B
101060691,NUTM2B-AS1
728130,NUTM2D
54754,NUTM2F
441457,NUTM2G
4931,NVL
284434,NWD1
57495,NWD2
10482,NXF1
56001,NXF2
728343,NXF2B
56000,NXF3
55999,NXF4
55998,NXF5
64359,NXN
115861,NXNL1
158046,NXNL2
120400,NXPE1
120406,NXPE2
91775,NXPE3
54827,NXPE4
30010,NXPH1
11249,NXPH2
11248,NXPH3
11247,NXPH4
29107,NXT1
55916,NXT2
222950,NYAP1
57624,NYAP2
57523,NYNRIN
60506,NYX
390858,OACYLP
220323,OAF
221443,OARD1
4938,OAS1
4939,OAS2
4940,OAS3
8638,OASL
4942,OAT
79596,OBI1
100874222,OBI1-AS1
29991,OBP2A
29989,OBP2B
84033,OBSCN
574407,OBSCN-AS1
23363,OBSL1
729330,OC90
4948,OCA2
79629,OCEL1
54940,OCIAD1
132299,OCIAD2
100506658,OCLN
647859,OCLNP1
654231,OCM
4951,OCM2
4952,OCRL
128506,OCSTAMP
93233,ODAD1
55130,ODAD2
101060171,ODAD2P1
115948,ODAD3
83538,ODAD4
54959,ODAM
152816,ODAPH
4953,ODC1
101929715,ODC1-DT
4956,ODF1
4957,ODF2
57489,ODF2L
146852,ODF4
54953,ODR4
266553,OFCC1
8481,OFD1
10724,OGA
4967,OGDH
55753,OGDHL
55239,OGFOD1
79676,OGFOD2
79701,OGFOD3
11054,OGFR
101409261,OGFR-AS1
79627,OGFRL1
388906,OGFRP1
4968,OGG1
4969,OGN
8473,OGT
11339,OIP5
729082,OIP5-AS1
170392,OIT3
29789,OLA1
55301,OLAH
10439,OLFM1
93145,OLFM2
118427,OLFM3
10562,OLFM4
101927763,OLFM5P
283298,OLFML1
169611,OLFML2A
25903,OLFML2B
56944,OLFML3
116448,OLIG1
10215,OLIG2
167826,OLIG3
90271,OLMALINC
4973,OLR1
115209,OMA1
4958,OMD
4974,OMG
4975,OMP
3175,ONECUT1
9480,ONECUT2
390874,ONECUT3
441161,OOEP
255649,OOSP1
219990,OOSP2
4976,OPA1
100873941,OPA1-AS1
80207,OPA3
93377,OPALIN
4978,OPCML
4983,OPHN1
26873,OPLAH
5956,OPN1LW
2652,OPN1MW
728458,OPN1MW2
101060233,OPN1MW3
611,OPN1SW
23596,OPN3
94233,OPN4
221391,OPN5
4985,OPRD1
4986,OPRK1
4987,OPRL1
4988,OPRM1
58503,OPRPN
26254,OPTC
10133,OPTN
341276,OR10A2
26496,OR10A3
283297,OR10A4
144124,OR10A5
390093,OR10A6
121364,OR10A7
121275,OR10AD1
282770,OR10AG1
442194,OR10C1
26534,OR10G2
26533,OR10G3
390264,OR10G4
390265,OR10G7
219869,OR10G8
219870,OR10G9
26539,OR10H1
26538,OR10H2
26532,OR10H3
126541,OR10H4
284433,OR10H5
26476,OR10J1
441911,OR10J3
127385,OR10J5
391109,OR10K1
391107,OR10K2
121130,OR10P1
219960,OR10Q1
343406,OR10R2
219873,OR10S1
128360,OR10T2
390201,OR10V1
81343,OR10V2P
81341,OR10W1
128367,OR10X1
128368,OR10Z1
26531,OR11A1
390439,OR11G2
81061,OR11H1
440153,OR11H12
79334,OR11H2
390442,OR11H4
122748,OR11H6
391189,OR11L1
26529,OR12D2
81797,OR12D3
79290,OR13A1
392376,OR13C2
138803,OR13C3
138804,OR13C4
138799,OR13C5
138802,OR13C8
286362,OR13C9
286365,OR13D1
138805,OR13F1
441933,OR13G1
347468,OR13H1
392309,OR13J1
284532,OR14A16
127066,OR14C36
401994,OR14I1
442191,OR14J1
8383,OR1A1
26189,OR1A2
347169,OR1B1
26188,OR1C1
4991,OR1D2
653166,OR1D4
8386,OR1D5
8387,OR1E1
8388,OR1E2
4992,OR1F1
26184,OR1F2P
8390,OR1G1
126370,OR1I1
347168,OR1J1
26740,OR1J2
26219,OR1J4
392392,OR1K1
26737,OR1L1
26735,OR1L3
254973,OR1L4
392390,OR1L6
138881,OR1L8
125963,OR1M1
138883,OR1N1
138882,OR1N2
158131,OR1Q1
219959,OR1S1
219958,OR1S2
346528,OR2A1
101928492,OR2A1-AS1
346525,OR2A12
135941,OR2A14
442361,OR2A2
401428,OR2A20P
392138,OR2A25
79541,OR2A4
402317,OR2A42
393046,OR2A5
401427,OR2A7
441295,OR2A9P
81392,OR2AE1
144125,OR2AG1
338755,OR2AG2
391191,OR2AK2
121129,OR2AP1
341152,OR2AT4
127623,OR2B11
81697,OR2B2
442184,OR2B3
26212,OR2B6
4993,OR2C1
81472,OR2C3
120776,OR2D2
120775,OR2D3
26211,OR2F1
135948,OR2F2
81470,OR2G2
81469,OR2G3
391211,OR2G6
26716,OR2H1
7932,OR2H2
26707,OR2J2
442186,OR2J3
26248,OR2K2
284521,OR2L13
26247,OR2L1P
26246,OR2L2
391192,OR2L3
81466,OR2L5
391190,OR2L8
388762,OR2M1P
391194,OR2M2
127062,OR2M3
26245,OR2M4
127059,OR2M5
391196,OR2M7
56656,OR2S2
26696,OR2T1
127069,OR2T10
127077,OR2T11
127064,OR2T12
401992,OR2T2
403239,OR2T27
343563,OR2T29
343173,OR2T3
391195,OR2T33
127068,OR2T34
403244,OR2T35
127074,OR2T4
401993,OR2T5
254879,OR2T6
343172,OR2T8
26693,OR2V1
285659,OR2V2
26692,OR2W1
100129636,OR2W1-AS1
343171,OR2W3
441932,OR2W5P
134083,OR2Y1
284383,OR2Z1
4994,OR3A1
4995,OR3A2
8392,OR3A3
390756,OR3A4P
81328,OR4A15
81327,OR4A16
403253,OR4A47
81318,OR4A5
119765,OR4B1
219429,OR4C11
283093,OR4C12
283092,OR4C13
81309,OR4C15
219428,OR4C16
256144,OR4C3
403257,OR4C45
119749,OR4C46
219432,OR4C6
26689,OR4D1
390197,OR4D10
219986,OR4D11
124538,OR4D2
219875,OR4D5
219983,OR4D6
390199,OR4D9
26686,OR4E2
390651,OR4F13P
390649,OR4F15
81399,OR4F16
81099,OR4F17
441308,OR4F21
729759,OR4F29
26683,OR4F3
26682,OR4F4
79501,OR4F5
390648,OR4F6
79544,OR4K1
390433,OR4K13
122740,OR4K14
81127,OR4K15
390436,OR4K17
390431,OR4K2
79317,OR4K5
122742,OR4L1
441670,OR4M1
390538,OR4M2
101927079,OR4M2-OT1
390429,OR4N2
390539,OR4N3P
283694,OR4N4
390437,OR4N5
81300,OR4P4
441669,OR4Q3
256148,OR4S1
219431,OR4S2
390113,OR4X1
119764,OR4X2
401667,OR51A2
401666,OR51A4
119687,OR51A7
79345,OR51B2
79339,OR51B4
282763,OR51B5
390058,OR51B6
390038,OR51D1
143503,OR51E1
81285,OR51E2
256892,OR51F1
119694,OR51F2
79324,OR51G1
81282,OR51G2
390063,OR51I1
390064,OR51I2
119682,OR51L1
390059,OR51M1
390061,OR51Q1
119692,OR51S1
401665,OR51T1
283111,OR51V1
23538,OR52A1
390054,OR52A5
255725,OR52B2
143496,OR52B4
340980,OR52B6
390066,OR52D1
119678,OR52E2
390081,OR52E4
390078,OR52E6
390079,OR52E8
390067,OR52H1
390037,OR52I1
143502,OR52I2
119679,OR52J3
390036,OR52K1
119774,OR52K2
338751,OR52L1
119772,OR52M1
79473,OR52N1
390077,OR52N2
390072,OR52N4
390075,OR52N5
119695,OR52R1
120787,OR52W1
120796,OR56A1
390083,OR56A3
120793,OR56A4
390084,OR56A5
387748,OR56B1
196335,OR56B4
219982,OR5A1
219981,OR5A2
81050,OR5AC2
390181,OR5AK2
219525,OR5AK4P
390195,OR5AN1
338675,OR5AP2
219493,OR5AR1
219447,OR5AS1
390445,OR5AU1
390191,OR5B12
219965,OR5B17
390190,OR5B2
219968,OR5B21
441608,OR5B3
392391,OR5C1
390142,OR5D13
219436,OR5D14
390144,OR5D16
219438,OR5D18
26343,OR5E1P
338674,OR5F1
26341,OR5H1
403273,OR5H14
403274,OR5H15
79310,OR5H2
79295,OR5H6
10798,OR5I1
282775,OR5J2
26339,OR5K1
402135,OR5K2
403277,OR5K3
403278,OR5K4
219437,OR5L1
26338,OR5L2
390168,OR5M1
390167,OR5M10
219487,OR5M11
219482,OR5M3
219484,OR5M8
390162,OR5M9
120065,OR5P2
120066,OR5P3
390155,OR5T1
219464,OR5T2
390154,OR5T3
81696,OR5V1
390148,OR5W2
8590,OR6A2
135946,OR6B1
389090,OR6B2
150681,OR6B3
390321,OR6C1
341416,OR6C2
254786,OR6C3
341418,OR6C4
283365,OR6C6
403282,OR6C65
403284,OR6C68
390327,OR6C70
254783,OR6C74
390323,OR6C75
390326,OR6C76
343169,OR6F1
81448,OR6K2
391114,OR6K3
128371,OR6K6
390261,OR6M1
128372,OR6N1
81442,OR6N2
128366,OR6P1
219952,OR6Q1
341799,OR6S1
219874,OR6T1
346517,OR6V1
89883,OR6W1P
390260,OR6X1
391112,OR6Y1
390892,OR7A10
26333,OR7A17
26659,OR7A5
26664,OR7C1
26658,OR7C2
162998,OR7D2
125958,OR7D4
10821,OR7E12P
10819,OR7E14P
283491,OR7E156P
26648,OR7E24
8587,OR7E2P
100506759,OR7E37P
26628,OR7E47P
219445,OR7E5P
650293,OR7E85BP
79315,OR7E91P
125962,OR7G1
390882,OR7G2
390883,OR7G3
390275,OR8A1
219858,OR8B12
26595,OR8B2
390271,OR8B3
283162,OR8B4
26493,OR8B8
283159,OR8D1
283160,OR8D2
338662,OR8D4
26494,OR8G1
26492,OR8G2P
219865,OR8G5
219469,OR8H1
390151,OR8H2
390152,OR8H3
120586,OR8I2
219477,OR8J1
81168,OR8J3
390157,OR8K1
219473,OR8K3
219453,OR8K5
341568,OR8S1
219417,OR8U1
219479,OR8U3
504189,OR8U8
504190,OR8U9
135924,OR9A2
130075,OR9A4
390174,OR9G1
283189,OR9G4
504191,OR9G9
219954,OR9I1
441639,OR9K2
219956,OR9Q1
219957,OR9Q2
84876,ORAI1
80228,ORAI2
93129,ORAI3
4998,ORC1
4999,ORC2
23595,ORC3
5000,ORC4
5001,ORC5
23594,ORC6
5004,ORM1
5005,ORM2
94101,ORMDL1
29095,ORMDL2
94103,ORMDL3
10956,OS9
5007,OSBP
23762,OSBP2
114884,OSBPL10
100874206,OSBPL10-AS1
114885,OSBPL11
114876,OSBPL1A
9885,OSBPL2
26031,OSBPL3
114879,OSBPL5
114880,OSBPL6
114881,OSBPL7
114882,OSBPL8
114883,OSBPL9
126014,OSCAR
127700,OSCP1
51526,OSER1
100505783,OSER1-DT
55644,OSGEP
64172,OSGEPL1
101409258,OSGEPL1-AS1
29948,OSGIN1
734,OSGIN2
5008,OSM
9180,OSMR
101929768,OSMR-DT
130497,OSR1
116039,OSR2
100128731,OST4
58505,OSTC
202459,OSTCP1
646567,OSTCP2
26578,OSTF1
28962,OSTM1
100287366,OSTM1-AS1
344901,OSTN
5009,OTC
146183,OTOA
653786,OTOAP1
9381,OTOF
340990,OTOG
283310,OTOGL
131149,OTOL1
133060,OTOP1
92736,OTOP2
347741,OTOP3
56914,OTOR
150677,OTOS
23440,OTP
55611,OTUB1
78990,OTUB2
220213,OTUD1
23252,OTUD3
54726,OTUD4
55593,OTUD5
139562,OTUD6A
51633,OTUD6B
100506365,OTUD6B-AS1
161725,OTUD7A
56957,OTUD7B
90268,OTULIN
54491,OTULINL
5013,OTX1
5015,OTX2
100309464,OTX2-AS1
148756,OVAAL
124641,OVCA2
341350,OVCH1
101055625,OVCH1-AS1
341277,OVCH2
5016,OVGP1
5017,OVOL1
101927828,OVOL1-AS1
58495,OVOL2
728361,OVOL3
144203,OVOS2
5018,OXA1L
5019,OXCT1
100874002,OXCT1-AS1
64064,OXCT2
165140,OXER1
27199,OXGR1
339229,OXLD1
92106,OXNAD1
55074,OXR1
54995,OXSM
9943,OXSR1
5020,OXT
5021,OXTR
5023,P2RX1
22953,P2RX2
5024,P2RX3
5025,P2RX4
5026,P2RX5
100533970,P2RX5-TAX1BP3
9127,P2RX6
440799,P2RX6P
5027,P2RX7
5028,P2RY1
27334,P2RY10
5032,P2RY11
64805,P2RY12
53829,P2RY13
9934,P2RY14
5029,P2RY2
5030,P2RY4
5031,P2RY6
286530,P2RY8
64175,P3H1
55214,P3H2
101929152,P3H2-AS1
10536,P3H3
10609,P3H4
5033,P4HA1
8974,P4HA2
100861518,P4HA2-AS1
283208,P4HA3
101928580,P4HA3-AS1
5034,P4HB
54681,P4HTM
5036,PA2G4
647033,PA2G4P4
80227,PAAF1
116224,PABIR1
159090,PABIR2
159091,PABIR3
26986,PABPC1
80336,PABPC1L
340529,PABPC1L2A
645974,PABPC1L2B
101928345,PABPC1L2B-AS1
728773,PABPC1P2
5042,PABPC3
8761,PABPC4
101929516,PABPC4-AS1
132430,PABPC4L
140886,PABPC5
102724167,PABPC5-AS1
8106,PABPN1
390748,PABPN1L
55248,PACC1
103752588,PACERR
135138,PACRG
285796,PACRG-AS1
101929239,PACRG-AS2
729658,PACRG-AS3
133015,PACRGL
55690,PACS1
23241,PACS2
29993,PACSIN1
11252,PACSIN2
29763,PACSIN3
29943,PADI1
11240,PADI2
51702,PADI3
23569,PADI4
353238,PADI6
5047,PAEP
54623,PAF1
5048,PAFAH1B1
5049,PAFAH1B2
643711,PAFAH1B2P2
5050,PAFAH1B3
5051,PAFAH2
55824,PAG1
8712,PAGE1
203569,PAGE2
389860,PAGE2B
139793,PAGE3
9506,PAGE4
90737,PAGE5
79447,PAGR1
5053,PAH
10606,PAICS
10605,PAIP1
51247,PAIP2
400961,PAIP2B
5058,PAK1
55003,PAK1IP1
5062,PAK2
5063,PAK3
10298,PAK4
57144,PAK5
56924,PAK6
644809,PAK6-AS1
79728,PALB2
27143,PALD1
23022,PALLD
5064,PALM
445815,PALM2AKAP2
342979,PALM3
54873,PALMD
64398,PALS1
51678,PALS2
5066,PAM
51025,PAM16
25891,PAMR1
9924,PAN2
255967,PAN3
100288730,PAN3-AS1
101154753,PANDAR
53354,PANK1
80025,PANK2
79646,PANK3
55229,PANK4
101927423,PANO1
100506421,PANTR1
24145,PANX1
56666,PANX2
116337,PANX3
196743,PAOX
89932,PAPLN
101928123,PAPLN-AS1
10914,PAPOLA
730202,PAPOLA-DT
56903,PAPOLB
64895,PAPOLG
5069,PAPPA
493913,PAPPA-AS1
60676,PAPPA2
9061,PAPSS1
9060,PAPSS2
152559,PAQR3
124222,PAQR4
54852,PAQR5
102723548,PAQR5-DT
79957,PAQR6
164091,PAQR7
85315,PAQR8
344838,PAQR9
101927832,PAQR9-AS1
101929371,PARAL1
56288,PARD3
100505601,PARD3-DT
117583,PARD3B
50855,PARD6A
84612,PARD6B
84552,PARD6G
100130522,PARD6G-AS1
8505,PARG
728407,PARGP1
11315,PARK7
55486,PARL
25849,PARM1
100507388,PARM1-AS1
5073,PARN
142,PARP1
84875,PARP10
57097,PARP11
64761,PARP12
54625,PARP14
165631,PARP15
54956,PARP16
10038,PARP2
10039,PARP3
143,PARP4
56965,PARP6
79668,PARP8
83666,PARP9
55010,PARPBP
25973,PARS2
25859,PART1
100630918,PARTICL
55742,PARVA
29780,PARVB
64098,PARVG
139135,PASD1
23178,PASK
160065,PATE1
399967,PATE2
100169851,PATE3
399968,PATE4
10207,PATJ
219988,PATL1
197135,PATL2
23598,PATZ1
103157000,PAUPAR
5074,PAWR
5075,PAX1
5076,PAX2
5077,PAX3
5078,PAX4
5079,PAX5
5080,PAX6
440034,PAX6-AS1
5081,PAX7
7849,PAX8
654433,PAX8-AS1
5083,PAX9
94104,PAXBP1
100506215,PAXBP1-AS1
22976,PAXIP1
100132707,PAXIP1-AS2
202781,PAXIP1-DT
286257,PAXX
51260,PBDC1
55872,PBK
64081,PBLD
59351,PBOV1
55193,PBRM1
5087,PBX1
100505795,PBX1-AS1
5089,PBX2
5090,PBX3
51145,PBX3-DT
80714,PBX4
57326,PBXIP1
5091,PC
50652,PCA3
388939,PCARE
100750225,PCAT1
101978785,PCAT14
728606,PCAT18
100505495,PCAT19
103164619,PCAT2
118425,PCAT4
102578074,PCAT5
100506696,PCAT6
101928099,PCAT7
5092,PCBD1
84105,PCBD2
5093,PCBP1
400960,PCBP1-AS1
5094,PCBP2
102157401,PCBP2-OT1
54039,PCBP3
100129027,PCBP3-AS1
57060,PCBP4
5095,PCCA
100885777,PCCA-AS1
5096,PCCB
5097,PCDH1
57575,PCDH10
101927359,PCDH10-DT
27328,PCDH11X
83259,PCDH11Y
51294,PCDH12
65217,PCDH15
27253,PCDH17
54510,PCDH18
57526,PCDH19
64881,PCDH20
5099,PCDH7
5100,PCDH8
5101,PCDH9
100874064,PCDH9-AS2
100874086,PCDH9-AS3
100874087,PCDH9-AS4
56147,PCDHA1
56139,PCDHA10
56138,PCDHA11
56137,PCDHA12
56136,PCDHA13
56146,PCDHA2
56145,PCDHA3
56144,PCDHA4
56143,PCDHA5
56142,PCDHA6
56141,PCDHA7
56140,PCDHA8
9752,PCDHA9
56135,PCDHAC1
56134,PCDHAC2
29930,PCDHB1
101926905,PCDHB1-AS1
56126,PCDHB10
56125,PCDHB11
56124,PCDHB12
56123,PCDHB13
56122,PCDHB14
56121,PCDHB15
57717,PCDHB16
54661,PCDHB17P
54660,PCDHB18P
84054,PCDHB19P
56133,PCDHB2
56132,PCDHB3
56131,PCDHB4
26167,PCDHB5
56130,PCDHB6
56129,PCDHB7
56128,PCDHB8
56127,PCDHB9
56114,PCDHGA1
56106,PCDHGA10
56105,PCDHGA11
26025,PCDHGA12
56113,PCDHGA2
56112,PCDHGA3
56111,PCDHGA4
56110,PCDHGA5
56109,PCDHGA6
56108,PCDHGA7
9708,PCDHGA8
56107,PCDHGA9
56104,PCDHGB1
56103,PCDHGB2
56102,PCDHGB3
8641,PCDHGB4
56101,PCDHGB5
56100,PCDHGB6
56099,PCDHGB7
56120,PCDHGB8P
5098,PCDHGC3
56098,PCDHGC4
56097,PCDHGC5
64773,PCED1A
91523,PCED1B
100233209,PCED1B-AS1
51585,PCF11
64002,PCGEM1
84759,PCGF1
7703,PCGF2
10336,PCGF3
100129917,PCGF3-AS1
84333,PCGF5
84108,PCGF6
55795,PCID2
63935,PCIF1
5105,PCK1
5106,PCK2
9768,PCLAF
27445,PCLO
5108,PCM1
5110,PCMT1
115294,PCMTD1
102724330,PCMTD1-DT
55251,PCMTD2
5111,PCNA
100302739,PCNA-AS1
359806,PCNAP1
57092,PCNP
5116,PCNT
22990,PCNX1
80003,PCNX2
399909,PCNX3
64430,PCNX4
5118,PCOLCE
100129845,PCOLCE-AS1
26577,PCOLCE2
542767,PCOTH
126006,PCP2
5121,PCP4
654790,PCP4L1
5122,PCSK1
27344,PCSK1N
5126,PCSK2
54760,PCSK4
5125,PCSK5
5046,PCSK6
9159,PCSK7
255738,PCSK9
58488,PCTP
51449,PCYOX1
78991,PCYOX1L
5130,PCYT1A
9468,PCYT1B
100874088,PCYT1B-AS1
5833,PCYT2
11333,PDAP1
5132,PDC
102724919,PDC-AS1
5133,PDCD1
11235,PDCD10
22984,PDCD11
80380,PDCD1LG2
5134,PDCD2
84306,PDCD2L
27250,PDCD4
282997,PDCD4-AS1
9141,PDCD5
10016,PDCD6
102467073,PDCD6-DT
10015,PDCD6IP
646278,PDCD6IPP2
728613,PDCD6P1
10081,PDCD7
5082,PDCL
132954,PDCL2
79031,PDCL3
285359,PDCL3P4
10846,PDE10A
50940,PDE11A
201626,PDE12
5136,PDE1A
5153,PDE1B
5137,PDE1C
5138,PDE2A
5139,PDE3A
5140,PDE3B
5141,PDE4A
5142,PDE4B
101927139,PDE4B-AS1
5143,PDE4C
5144,PDE4D
9659,PDE4DIP
100996724,PDE4DIPP2
199882,PDE4DIPP3
